onset	duration	nwb_table	train_duration	train_period	train_quantity	waveform_shape	run	pulse_duration	pulse_number	event_period	amplitude	contacts	contact_negative	contact_positive	polarity	notes	contact_negative_coord	contact_positive_coord
1753.5902971870207	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1755.5903004389822	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1757.590303690944	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1759.5903069429057	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1761.5903101948672	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1763.590313446829	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1765.5903166987907	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1767.590434913479	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1769.590323202714	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1771.5903264546757	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1773.5903297066372	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1775.590332958599	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1777.5903029104732	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1779.590306162435	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1781.5903094143964	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1783.5903126663582	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1785.59031591832	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1787.5903191702814	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1789.5904388158333	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1791.590325674205	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1793.5903289261664	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1795.5903321781282	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1797.59033543009	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1799.5904557260349	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1801.5904258079856	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1803.590429190026	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1805.5904325720664	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1807.5904359541069	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1809.5902039474129	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1811.590207069296	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1813.5902101911788	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1815.590213313062	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1817.590216434945	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1819.5902195568278	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1821.5903411535423	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1823.590344405504	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1825.5903143573782	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1827.5901987442746	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1829.5903208613015	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1831.5902049880406	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1833.590327365225	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1835.5903306171865	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1837.5903338691483	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1839.5903371211098	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1841.5903403730715	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1843.5903436250333	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1845.5903468769948	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1847.5903501289565	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1849.5901997849023	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1851.5903233327924	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1853.5902060286683	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1855.5903298367157	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1857.5903330886774	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1859.5903363406392	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1861.5903395926007	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1863.5903428445624	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1865.5902247599663	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1867.5903493484857	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1869.5903526004474	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1871.590234125615	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1873.5903258042833	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1875.590207069296	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1877.5902101911788	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1879.590213313062	2.0	trials	1.0	2.0	75.0	biphasic	0.0	100.0	1.0	10.0	-5.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1924.1187543478725	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1926.1187574697556	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1928.1187605916384	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1930.1187304134362	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1932.1189848623776	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1934.118988244418	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1936.1189916264584	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1938.1189950084986	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1940.118998390539	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1942.1188754586485	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1944.1190051546198	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1946.1188819625718	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1948.1188852145335	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1950.1188884664953	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1952.1188917184568	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1954.118988764732	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1956.1189921467721	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1958.1189955288125	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1960.118998910853	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1962.1190022928934	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1964.1187501853617	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1966.119009056974	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1968.1188844340627	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1970.1188876860244	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1972.1188909379862	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1974.1188941899477	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1976.1188974419094	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1978.1188673937836	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1980.1188706457453	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1982.1188738977069	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1984.1188771496686	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1986.1187512259894	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1988.1190129593283	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1990.1188869055536	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1992.1188901575154	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1994.1188934094769	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1996.1188966614386	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
1998.1188999134004	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2000.1190332515703	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2002.119003333521	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2004.1190067155615	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2006.1190100976019	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2008.118882873121	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2010.1190168616824	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2012.1188893770445	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2014.118892629006	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2016.1188958809678	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2018.1188991329295	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
2020.118902384891	2.0	trials	1.0	2.0	75.0	biphasic	1.0	100.0	1.0	10.0	-25.0	15r_16b	15.0	16.0	bipolar		[8428.0, 1188.0, 3303.0]	[8428.0, 1288.0, 3303.0]
